current_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,amount,use_chip,debt_to_income,default_risk,gender_Female,gender_Male,gender_Other
70,56150,673804,144936,664,4,3481.16,Yes,0.2151011273307965,0,1,0,0
67,79768,957222,301720,558,4,1537.01,No,0.3152037876271126,0,1,0,0
59,65874,790483,189191,649,5,1944.33,Yes,0.2393359502987414,0,0,1,0
62,68080,816965,0,723,3,5314.05,Yes,0.0,0,0,1,0
63,46784,561403,0,673,3,1018.22,Yes,0.0,0,0,1,0
37,65365,784377,23115,740,3,4512.82,Yes,0.029469247568452414,0,1,0,0
42,117366,1408396,0,717,4,4572.16,Yes,0.0,0,1,0,0
30,37398,448777,96186,676,1,3766.29,Yes,0.21432916571036395,0,0,1,0
46,25277,303324,0,743,2,3271.78,No,0.0,0,0,1,0
30,35785,429415,269105,620,2,1927.87,Yes,0.6266781551645844,0,0,1,0
24,62395,748739,319300,808,3,1099.47,No,0.42645033850246883,0,1,0,0
68,45416,544987,140060,852,2,5977.14,Yes,0.256996955890691,0,0,1,0
56,34633,415598,82245,744,2,2426.69,Yes,0.1978955625387995,0,1,0,0
65,45557,546681,0,675,2,4745.02,No,0.0,0,1,0,0
47,28565,342780,194116,717,2,3636.78,Yes,0.5662990839605578,0,0,1,0
66,85984,1031804,0,808,4,5183.41,No,0.0,0,1,0,0
32,91762,1101140,656186,598,4,427.16,Yes,0.5959151424886935,1,0,1,0
39,166387,1996640,0,734,4,2219.06,Yes,0.0,0,0,1,0
33,74627,895529,0,711,4,4262.13,Yes,0.0,0,0,1,0
58,66923,803074,0,746,2,1809.64,No,0.0,0,1,0,0
36,67498,809972,85224,782,3,5868.26,Yes,0.10521845199587146,0,0,0,1
31,48885,586625,160832,660,1,5331.14,Yes,0.2741649264862561,0,1,0,0
40,31761,381135,0,669,2,5071.45,Yes,0.0,0,0,1,0
41,138498,1661974,722519,581,2,4043.1,Yes,0.4347354411079836,0,1,0,0
30,61954,743449,144723,692,3,1956.07,No,0.19466432801712022,0,1,0,0
59,86760,1041117,410127,578,3,1178.7,Yes,0.39392978887099145,0,0,1,0
30,23866,286393,98927,780,1,2803.72,Yes,0.34542394541766036,0,1,0,0
54,76075,912901,0,630,3,1621.94,No,0.0,0,0,1,0
54,53861,646330,31682,709,3,3485.21,Yes,0.04901830334349326,0,0,0,1
21,24792,297504,0,654,3,1773.25,Yes,0.0,0,0,1,0
39,69693,836312,0,669,4,4528.81,Yes,0.0,0,0,1,0
55,37053,444634,97674,686,3,5049.04,Yes,0.21967280954672833,0,1,0,0
45,63763,765154,203055,652,4,3392.92,Yes,0.26537795005972653,0,0,1,0
61,25117,301404,115000,614,2,2867.36,Yes,0.3815476901434619,0,0,1,0
49,53496,641958,0,626,3,697.14,Yes,0.0,0,0,1,0
22,27449,329383,44511,635,1,978.84,No,0.13513447870715853,0,0,1,0
58,29000,347996,0,677,2,5374.12,No,0.0,0,0,1,0
30,38231,458772,45105,824,1,1861.82,Yes,0.09831681096492376,0,0,1,0
32,63678,764136,62895,761,4,447.26,Yes,0.08230864662834889,0,0,1,0
59,24012,288138,73158,660,2,811.31,Yes,0.2538991733127876,0,0,1,0
54,50162,601950,0,694,4,676.43,Yes,0.0,0,0,1,0
36,72331,867977,0,666,3,3469.73,Yes,0.0,0,0,1,0
59,103760,1245126,0,576,4,3926.95,Yes,0.0,0,1,0,0
24,17520,210240,0,581,1,1781.09,No,0.0,0,0,1,0
39,44119,529424,106251,775,3,5153.93,Yes,0.20069169512526822,0,1,0,0
19,149753,1797040,668545,575,3,2338.14,Yes,0.37202566442594487,0,0,1,0
48,26859,322303,115015,577,1,1483.2,Yes,0.3568536439313317,0,0,1,0
35,59476,713706,0,751,4,2111.76,No,0.0,0,0,1,0
49,53833,645999,94378,807,4,6184.18,No,0.14609620138730864,0,0,1,0
26,85435,1025224,281110,692,4,4518.34,Yes,0.27419373717353474,0,1,0,0
45,40609,487307,0,734,1,1151.02,Yes,0.0,0,0,0,1
31,74717,896601,191227,785,5,3605.65,Yes,0.21327993165298723,0,1,0,0
31,58425,701100,201268,607,4,4282.29,Yes,0.2870745970617601,0,1,0,0
43,87562,1050741,118862,695,3,596.96,Yes,0.1131220728990303,0,1,0,0
38,56541,678488,256744,669,5,2292.03,Yes,0.3784061029819245,0,1,0,0
24,43515,522182,0,619,2,562.9,No,0.0,0,0,1,0
61,31036,372426,38774,762,2,4864.18,Yes,0.10411195781175321,0,1,0,0
42,26554,318642,0,689,3,1368.16,Yes,0.0,0,1,0,0
22,40528,486341,236697,554,2,3482.5,Yes,0.48668938049640065,0,0,1,0
55,54672,656069,199396,629,4,1988.46,No,0.3039253493153921,0,1,0,0
55,28988,347852,248948,720,2,4344.26,Yes,0.7156721824224095,0,1,0,0
19,53633,643594,0,841,4,12492.22,Yes,0.0,0,1,0,0
27,55192,662302,273023,737,4,1580.43,Yes,0.41223339201753884,0,0,1,0
33,63712,764547,0,783,3,996.58,Yes,0.0,0,1,0,0
29,38462,461542,136355,778,2,1641.44,Yes,0.2954335683426427,0,1,0,0
21,20988,251852,137676,680,2,5925.01,Yes,0.5466543843209504,0,0,1,0
42,72386,868627,0,672,4,877.81,Yes,0.0,0,1,0,0
25,41113,493352,104901,737,2,5660.29,Yes,0.2126291167361235,0,0,1,0
51,68631,823570,131727,887,3,4199.09,Yes,0.1599463312165329,0,1,0,0
40,80335,964016,0,803,3,3610.35,Yes,0.0,0,1,0,0
41,40858,490299,55724,831,1,6539.68,Yes,0.11365309739567081,0,1,0,0
58,59323,711879,326359,627,4,4142.04,Yes,0.4584472923066982,0,0,1,0
58,58913,706954,0,631,5,3576.03,Yes,0.0,0,1,0,0
22,83938,1007253,0,642,3,4714.94,Yes,0.0,0,0,1,0
57,29946,359357,249112,603,3,2450.05,Yes,0.6932159384678745,0,0,0,1
65,29752,357021,0,631,2,2326.55,Yes,0.0,0,1,0,0
54,96521,1158253,0,721,5,2317.76,Yes,0.0,0,1,0,0
20,86030,1032359,308484,690,3,1462.45,Yes,0.29881465652936623,0,0,1,0
54,40610,487316,0,863,2,945.73,Yes,0.0,0,1,0,0
54,54318,651810,0,729,4,10114.84,No,0.0,0,1,0,0
58,29000,347996,0,677,2,4084.49,Yes,0.0,0,0,1,0
29,38462,461542,136355,778,2,2013.11,Yes,0.2954335683426427,0,1,0,0
49,26166,313996,0,658,1,6969.39,Yes,0.0,0,1,0,0
49,30775,369296,92084,673,2,2091.23,No,0.2493501148130497,0,1,0,0
40,189374,2272492,155366,703,2,2200.75,Yes,0.06836811746752024,0,0,1,0
57,80590,967085,0,752,3,532.79,Yes,0.0,0,1,0,0
23,145687,1748243,544859,661,4,4395.62,No,0.31166090755118137,0,0,1,0
70,44604,535243,227073,632,3,3127.71,No,0.42424282055066576,0,0,1,0
23,61767,741205,171564,784,5,4801.02,Yes,0.23146632847862603,0,0,1,0
22,71576,858912,337245,615,4,2246.81,No,0.3926420867329831,0,0,1,0
37,56950,683403,305183,678,4,2645.92,No,0.4465637405747414,0,1,0,0
43,65672,788063,0,746,4,1239.06,Yes,0.0,0,0,1,0
29,89879,1078547,564203,649,4,5009.97,Yes,0.5231139672170059,0,0,1,0
27,28939,347268,122654,720,1,3912.6,No,0.35319695451351696,0,0,1,0
62,68080,816965,0,723,3,5767.8,Yes,0.0,0,0,1,0
66,107918,1295014,0,750,3,2803.76,Yes,0.0,0,0,1,0
45,106131,1273577,409436,776,2,4914.09,Yes,0.32148507707033025,0,1,0,0
68,52679,632152,374651,773,4,842.65,Yes,0.5926596767865956,0,0,1,0
31,129488,1553858,214283,593,3,1977.23,Yes,0.13790384964391855,0,0,1,0
51,27609,331308,126049,852,2,390.75,Yes,0.38045866685984037,0,0,1,0
63,29241,350891,137936,629,3,3005.09,Yes,0.3931021314311282,0,1,0,0
42,97671,1172056,0,567,3,1742.53,No,0.0,0,0,1,0
50,45094,541129,251251,750,3,5850.07,No,0.46430888013763816,0,1,0,0
36,47301,567611,222642,622,1,630.64,No,0.39224398399608185,0,1,0,0
55,147506,1770066,336374,680,5,8281.27,Yes,0.19003472186912804,0,1,0,0
22,56518,678213,218839,595,5,2916.11,Yes,0.3226700166466877,0,0,1,0
51,20454,245451,0,634,1,4662.73,Yes,0.0,0,1,0,0
35,17279,207346,53915,774,1,2132.58,Yes,0.2600243071966664,0,1,0,0
32,45972,551659,373486,796,2,1599.66,No,0.6770233060640722,0,0,0,1
21,26954,323454,166206,782,3,2031.25,Yes,0.5138474095234562,0,0,0,1
43,37292,447503,150166,653,1,4660.81,Yes,0.3355642308543183,0,1,0,0
36,54239,650863,0,627,3,2175.65,Yes,0.0,0,0,0,1
43,159327,1911922,1045840,621,3,8163.73,Yes,0.5470097629505806,0,1,0,0
44,139941,1679292,275870,621,2,2846.86,Yes,0.1642775645926974,0,1,0,0
23,86036,1032432,435607,728,3,7411.02,No,0.42192318719295796,0,0,1,0
66,51772,621262,0,778,4,7004.47,Yes,0.0,0,1,0,0
37,14650,175805,0,814,1,3855.7,Yes,0.0,0,0,1,0
65,86821,1041853,0,661,5,1490.02,Yes,0.0,0,1,0,0
19,100985,1211822,0,897,5,2861.6,Yes,0.0,0,0,1,0
33,51697,620360,111540,667,4,3177.93,Yes,0.17979882648784576,0,1,0,0
54,45488,545853,45786,763,2,1885.71,Yes,0.08387972586025907,0,1,0,0
19,34113,409354,83190,730,3,3284.27,Yes,0.20322263859642264,0,0,1,0
61,23310,279717,78380,515,1,2495.59,Yes,0.2802117854831848,0,1,0,0
65,63837,766041,150631,687,4,1558.97,Yes,0.1966356892124573,0,1,0,0
60,77187,926246,0,719,4,2122.6,Yes,0.0,0,1,0,0
42,73253,879040,463601,684,4,3489.49,Yes,0.5273946578085184,0,1,0,0
60,78087,937049,504172,633,4,2049.3,Yes,0.5380423008828781,0,0,1,0
36,91238,1094854,0,854,3,1797.46,No,0.0,0,1,0,0
45,91777,1101323,0,788,4,1464.25,Yes,0.0,0,1,0,0
61,22610,271321,126245,616,2,4221.85,Yes,0.46529756266562483,0,0,1,0
54,72729,872743,353322,734,3,2297.39,No,0.4048408294308863,0,1,0,0
32,42347,508169,0,663,1,3194.67,No,0.0,0,0,0,1
36,65624,787483,429530,597,5,3303.46,Yes,0.5454466953572331,1,1,0,0
64,14278,171339,49535,731,1,2642.01,No,0.2891052241462831,0,1,0,0
23,40730,488760,162923,677,2,1445.67,No,0.3333394713151649,0,0,1,0
20,38832,465989,0,740,1,2934.63,Yes,0.0,0,0,1,0
56,86111,1033333,372401,580,3,1325.21,Yes,0.3603881807703809,0,1,0,0
22,56467,677602,180721,641,4,3181.66,Yes,0.2667067098385188,0,0,1,0
65,33676,404114,0,826,1,6968.03,Yes,0.0,0,1,0,0
65,45959,551513,288912,710,3,1973.0,No,0.5238534721756332,0,1,0,0
39,51322,615864,270794,632,3,4564.79,Yes,0.4396977254718574,0,0,0,1
35,22898,274775,0,661,2,1990.33,No,0.0,0,1,0,0
25,23170,278040,16677,823,3,2619.4,Yes,0.05998057833405265,0,0,1,0
59,53018,636212,143949,687,5,7457.74,No,0.22625948583176678,0,0,1,0
36,41593,499117,49278,656,2,1700.55,No,0.0987303578118958,0,1,0,0
61,76708,920496,159981,669,4,2382.63,Yes,0.17379869114042865,0,1,0,0
54,25632,307590,0,649,1,779.75,Yes,0.0,0,0,1,0
37,105478,1265741,532706,764,2,2464.29,No,0.4208649320832619,0,0,1,0
52,40357,484282,0,718,3,1094.91,Yes,0.0,0,0,1,0
28,35718,428619,168508,641,2,1382.27,Yes,0.39314169460523213,0,0,1,0
19,28209,338509,179241,638,3,5415.56,Yes,0.5295014312765687,0,1,0,0
45,52177,626127,26854,610,3,7123.45,No,0.042889062442603494,0,1,0,0
20,22067,264808,82188,653,3,5516.02,No,0.31036826681973356,0,0,0,1
63,116406,1396872,498197,651,2,1395.79,Yes,0.3566518621605988,0,0,1,0
59,46509,558108,0,766,2,1173.56,No,0.0,0,1,0,0
68,71773,861275,106223,701,4,4982.5,Yes,0.12333226901976721,0,0,1,0
27,159106,1909273,0,568,3,2993.11,Yes,0.0,0,0,1,0
46,49346,592149,184851,695,2,2091.82,No,0.31216974106179357,0,1,0,0
20,86876,1042515,452329,718,3,2705.9,Yes,0.4338824861033175,0,1,0,0
60,41663,499960,88808,735,2,4859.19,No,0.17763021041683336,0,1,0,0
63,250000,3000000,873181,656,4,3763.91,Yes,0.2910603333333333,0,0,1,0
33,65651,787813,64943,687,4,1732.94,No,0.0824345371300042,0,0,1,0
55,55818,669811,0,859,4,6334.4,Yes,0.0,0,1,0,0
35,33574,402890,160450,663,3,4400.71,Yes,0.3982476606517908,0,0,1,0
20,39718,476610,137926,785,3,7370.08,Yes,0.28938964772035836,0,1,0,0
67,28414,340968,0,760,3,1818.83,Yes,0.0,0,0,1,0
50,57126,685518,237665,646,4,4726.48,Yes,0.34669403283356526,0,1,0,0
57,37358,448290,156350,841,3,1816.21,No,0.3487697695688059,0,1,0,0
62,43660,523920,318886,609,2,4033.17,Yes,0.6086539929760268,0,1,0,0
24,104534,1254404,497636,690,4,9423.36,Yes,0.3967111074263156,0,0,1,0
19,41074,492890,27729,631,3,1369.71,No,0.05625798859786159,0,1,0,0
65,83509,1002108,786195,622,5,821.66,No,0.7845411871774299,0,0,1,0
22,54064,648774,0,829,3,2586.01,No,0.0,0,0,1,0
34,31492,377903,32743,765,3,2496.35,Yes,0.08664392714532565,0,0,1,0
33,104219,1250623,252288,627,2,3550.49,No,0.2017298578388531,0,1,0,0
41,90630,1087566,0,865,4,2909.54,No,0.0,0,1,0,0
32,131640,1579685,0,707,3,1539.33,No,0.0,0,0,1,0
60,56708,680490,210453,666,2,2932.75,Yes,0.3092668518273597,0,0,1,0
62,22751,273013,6968,669,1,1251.81,Yes,0.025522594162182752,0,1,0,0
37,87082,1044978,155880,670,3,1965.43,Yes,0.1491706045486125,0,1,0,0
19,31993,383912,105126,642,3,4137.12,Yes,0.2738283773364729,0,0,1,0
62,152641,1831689,0,865,4,3340.21,Yes,0.0,0,1,0,0
45,120023,1440272,264290,560,4,596.54,Yes,0.1835000610995701,0,1,0,0
39,44119,529424,106251,775,3,2985.56,No,0.20069169512526822,0,1,0,0
58,98743,1184914,221187,728,2,2190.22,Yes,0.18666924350627978,0,0,1,0
58,98743,1184914,221187,728,2,4155.12,Yes,0.18666924350627978,0,0,1,0
43,28544,342524,0,703,2,6187.68,Yes,0.0,0,0,1,0
63,250000,3000000,873181,656,4,5669.79,Yes,0.2910603333333333,0,0,1,0
24,72623,871476,0,712,2,2591.67,Yes,0.0,0,0,0,1
33,47201,566411,0,843,2,3820.24,Yes,0.0,0,1,0,0
42,12500,150000,0,714,1,1237.27,Yes,0.0,0,1,0,0
35,68148,817779,0,900,3,637.52,No,0.0,0,1,0,0
27,66961,803534,0,800,4,1858.89,Yes,0.0,0,0,1,0
53,71548,858576,131987,641,2,5687.4,No,0.1537278004509793,0,1,0,0
49,94781,1137373,162594,623,3,1115.48,No,0.1429557409926207,0,1,0,0
63,36211,434529,70129,672,3,1171.45,Yes,0.16139083927655,0,1,0,0
48,55783,669399,231468,738,3,2649.25,Yes,0.34578480099312964,0,1,0,0
57,24335,292016,98091,779,1,3997.04,Yes,0.335909676182127,0,0,1,0
59,35014,420168,164320,685,2,515.08,Yes,0.39108166257306604,0,1,0,0
53,44433,533199,0,716,1,579.46,No,0.0,0,0,1,0
50,36056,432668,0,721,3,3089.88,No,0.0,0,1,0,0
19,81134,973614,244839,661,3,2807.13,Yes,0.25147440361375245,0,1,0,0
61,41458,497498,168261,724,3,2302.92,Yes,0.338214424982613,0,1,0,0
42,35368,424417,0,679,2,4059.23,Yes,0.0,0,1,0,0
57,68287,819441,480642,671,4,8283.81,No,0.5865486349840928,0,0,1,0
53,70026,840310,0,719,3,2563.25,Yes,0.0,0,1,0,0
64,39735,476818,0,669,1,2360.95,No,0.0,0,0,1,0
51,27609,331308,126049,852,2,3294.02,Yes,0.38045866685984037,0,0,1,0
46,107969,1295624,452467,674,4,3371.0,Yes,0.3492270905756608,0,1,0,0
60,69129,829549,297905,595,4,2203.63,Yes,0.3591168213089281,0,1,0,0
22,33689,404270,63870,570,2,4242.19,No,0.15798847305018923,0,0,1,0
40,56093,673116,138072,840,2,1295.13,Yes,0.20512363396502237,0,1,0,0
30,40476,485712,52750,729,2,2158.92,Yes,0.10860345225154001,0,0,1,0
69,78286,939437,678929,678,4,2974.85,Yes,0.722697743435696,0,0,1,0
26,86660,1039915,0,688,3,1867.39,No,0.0,0,0,1,0
37,26267,315208,61663,819,3,3571.68,Yes,0.1956263800411157,0,0,1,0
31,21219,254631,46415,664,1,3270.55,Yes,0.1822833826203408,0,0,1,0
67,46170,554037,91277,752,1,1250.66,No,0.16474892471080452,0,1,0,0
40,189374,2272492,155366,703,2,1474.41,Yes,0.06836811746752024,0,0,1,0
27,22965,275582,18032,698,3,3381.39,Yes,0.06543243027483653,0,1,0,0
61,59474,713684,0,623,4,1688.23,No,0.0,0,1,0,0
52,114574,1374892,479948,741,2,2402.8,No,0.34908050959639014,0,0,1,0
34,48195,578345,321586,710,2,6709.95,Yes,0.5560452670983582,0,0,1,0
29,77706,932477,428113,620,2,1951.96,No,0.45911373685356316,0,1,0,0
30,131237,1574849,680060,663,3,7267.52,Yes,0.43182552739976976,0,0,0,1
50,53547,642562,71446,794,3,5499.67,Yes,0.11118927045172294,0,1,0,0
46,92748,1112974,70127,618,4,1999.94,Yes,0.06300865968117854,0,0,1,0
34,122772,1473263,134727,601,3,5367.15,No,0.09144803066390726,0,1,0,0
30,64189,770271,120285,658,2,6297.03,Yes,0.15615932574379665,0,0,1,0
67,60629,727544,258338,626,4,1686.06,No,0.3550823043004959,0,1,0,0
37,103490,1241879,339996,743,4,11722.41,Yes,0.2737754644373566,0,0,1,0
62,25202,302421,79147,547,1,5443.27,Yes,0.2617113229570698,0,0,1,0
21,25403,304834,122991,630,2,1954.98,Yes,0.40346877316834734,0,0,1,0
47,17770,213242,0,806,1,1476.96,Yes,0.0,0,0,1,0
39,73582,882978,0,722,3,3527.74,No,0.0,0,1,0,0
40,80335,964016,0,803,3,4319.7,Yes,0.0,0,1,0,0
60,51466,617589,0,701,4,433.9,Yes,0.0,0,0,0,1
25,62669,752033,0,706,5,1246.02,Yes,0.0,0,0,1,0
59,64697,776360,0,677,4,1702.73,Yes,0.0,0,0,1,0
57,68228,818735,199459,715,3,11271.6,Yes,0.24361850904138702,0,1,0,0
55,32446,389346,72761,741,1,1679.14,No,0.1868800501353552,0,0,1,0
50,38601,463216,166253,594,2,9007.91,Yes,0.35891031397879175,0,1,0,0
29,50374,604482,172294,900,3,1864.38,Yes,0.28502751115831404,0,1,0,0
39,67050,804605,0,718,3,1831.24,No,0.0,0,0,1,0
54,96521,1158253,0,721,5,3978.8,Yes,0.0,0,1,0,0
28,43428,521136,0,741,3,3370.02,Yes,0.0,0,1,0,0
43,39068,468811,24619,710,1,4201.91,No,0.05251369955056515,0,0,1,0
31,71090,853080,34547,588,3,2302.47,Yes,0.04049678810896985,0,1,0,0
37,52657,631888,308872,725,3,5251.99,Yes,0.48880814321525334,0,0,1,0
68,20024,240286,0,714,1,3195.19,Yes,0.0,0,1,0,0
60,126351,1516213,106596,647,3,2517.38,No,0.07030410634917389,0,0,1,0
56,19973,239676,0,756,1,636.6,Yes,0.0,0,1,0,0
65,99570,1194836,335387,763,3,3854.55,No,0.2806970998530342,0,0,1,0
36,58613,703361,107641,654,4,1926.74,Yes,0.15303805584898794,0,0,1,0
23,145687,1748243,544859,661,4,5653.07,Yes,0.31166090755118137,0,0,1,0
65,36412,436942,126193,709,1,1934.56,Yes,0.28880949874354034,0,0,1,0
43,74596,895147,303464,602,4,5686.05,Yes,0.339010240776096,0,0,1,0
43,37050,444599,212292,692,3,4143.65,Yes,0.4774909525212607,0,1,0,0
62,64405,772862,207790,597,4,2759.42,No,0.26885782972898137,0,0,1,0
56,26414,316973,0,800,1,4145.18,Yes,0.0,0,1,0,0
35,50756,609076,0,679,4,6550.15,Yes,0.0,0,0,1,0
28,55966,671593,0,726,3,4076.25,No,0.0,0,1,0,0
34,153235,1838820,349495,773,4,6433.05,Yes,0.1900648241807246,0,0,1,0
56,75184,902212,285066,836,4,2892.4,Yes,0.31596343209799915,0,1,0,0
34,163066,1956797,0,676,4,3699.81,No,0.0,0,0,1,0
59,65204,782452,0,675,3,1998.8,Yes,0.0,0,0,0,1
40,42118,505420,99226,611,2,4318.44,Yes,0.19632384947172649,0,1,0,0
27,58490,701876,213670,672,3,916.82,Yes,0.3044269928021474,0,1,0,0
28,61997,743963,290820,839,3,1692.34,Yes,0.39090653701864203,0,0,1,0
67,21156,253866,105163,709,2,4389.82,No,0.41424609833534226,0,0,1,0
43,40394,484724,163544,579,2,6816.24,Yes,0.33739612645546746,0,1,0,0
23,45780,549356,66044,735,2,1443.54,Yes,0.12022076758968683,0,0,1,0
52,94848,1138180,658741,616,3,1274.83,No,0.5787669788609886,0,0,1,0
45,21923,263079,151030,559,1,4161.01,Yes,0.5740861110160826,1,1,0,0
35,103758,1245097,0,721,3,2854.25,No,0.0,0,1,0,0
19,27978,335730,90059,648,2,1767.49,Yes,0.2682482947606708,0,0,1,0
63,42211,506530,0,685,1,2187.14,Yes,0.0,0,0,0,1
62,152641,1831689,0,865,4,4090.13,Yes,0.0,0,1,0,0
65,25045,300542,69104,581,1,1323.15,No,0.22993125752806595,0,1,0,0
61,35061,420728,217074,609,2,2921.72,Yes,0.5159485463292198,0,0,1,0
30,93258,1119094,145968,687,2,1316.65,No,0.13043408328522896,0,1,0,0
60,135032,1620384,569786,597,4,8675.72,Yes,0.3516364022355195,0,1,0,0
39,35198,422370,41665,712,1,12054.24,Yes,0.09864573714989228,0,0,1,0
60,142902,1714824,750886,583,4,7961.66,Yes,0.437879339220818,0,1,0,0
55,47876,574514,384570,496,1,1982.49,Yes,0.6693831655973571,1,0,0,1
46,63423,761077,269432,667,3,2834.08,Yes,0.35401411420920614,0,0,1,0
21,64900,778795,0,645,4,2551.87,Yes,0.0,0,1,0,0
52,27989,335865,147152,683,1,6481.94,Yes,0.43812841469042624,0,0,1,0
49,80256,963075,90981,826,5,562.89,Yes,0.09446927809360642,0,0,1,0
32,49170,590045,170655,700,2,2940.38,Yes,0.2892237032768687,0,0,1,0
51,30462,365544,211065,650,3,908.22,Yes,0.5773997111154882,0,1,0,0
41,76142,913703,0,767,3,4337.73,No,0.0,0,0,1,0
50,26049,312589,0,725,2,1041.41,Yes,0.0,0,1,0,0
38,37868,454415,90738,643,1,1126.43,Yes,0.19968090842071676,0,1,0,0
50,36730,440766,94106,723,1,1811.53,No,0.21350557892396418,0,0,1,0
70,31093,373115,0,815,2,4303.53,Yes,0.0,0,1,0,0
27,24158,289898,0,782,3,1491.33,Yes,0.0,0,0,1,0
47,51739,620872,262495,687,3,863.42,Yes,0.4227844064477058,0,0,1,0
56,31265,375175,139249,710,3,1574.32,Yes,0.37115745985206905,0,0,1,0
48,97872,1174464,0,748,3,1791.62,Yes,0.0,0,0,1,0
47,57390,688685,0,808,2,3483.82,Yes,0.0,0,0,1,0
21,56579,678945,0,551,4,858.71,Yes,0.0,0,0,1,0
53,180270,2163238,0,809,5,345.15,Yes,0.0,0,1,0,0
54,91790,1101485,0,607,4,1494.79,No,0.0,0,0,1,0
57,32736,392831,0,803,1,1133.58,Yes,0.0,0,1,0,0
54,36137,433643,170906,725,3,1395.38,Yes,0.39411681959584266,0,0,1,0
34,56474,677693,103354,812,4,5057.69,No,0.15250858427045874,0,0,1,0
59,75107,901279,374224,623,4,334.22,Yes,0.4152143786774129,0,1,0,0
46,91452,1097429,89509,632,2,1108.9,Yes,0.08156245187615782,0,1,0,0
60,32562,390742,0,818,1,1104.92,Yes,0.0,0,0,0,1
62,62249,746991,0,700,4,1709.71,No,0.0,0,1,0,0
26,97218,1166620,262387,675,3,1762.04,Yes,0.22491213934271656,0,0,1,0
33,70801,849615,135576,899,4,5169.43,No,0.15957345385851238,0,1,0,0
42,101336,1216034,387462,703,4,2355.64,Yes,0.3186276041623836,0,0,1,0
53,78566,942790,0,711,3,2247.89,Yes,0.0,0,0,1,0
55,48456,581471,0,800,3,3578.34,Yes,0.0,0,0,1,0
48,58733,704799,0,717,4,4143.28,No,0.0,0,1,0,0
47,106188,1274256,0,784,5,4886.21,Yes,0.0,0,1,0,0
61,37965,455580,65339,716,1,1071.04,Yes,0.14341937749681724,0,0,1,0
47,16067,192804,34544,749,1,5008.72,Yes,0.17916640733594738,0,0,1,0
34,99777,1197329,268596,729,2,1818.08,Yes,0.2243293196773819,0,0,1,0
21,71632,859579,226794,695,3,646.99,Yes,0.263843113896454,0,0,1,0
56,51465,617584,69332,900,3,2271.0,No,0.11226327106919869,0,1,0,0
25,61760,741118,160414,900,3,1419.44,Yes,0.2164486626960889,0,0,1,0
47,38116,457396,76010,650,3,3531.28,Yes,0.16617985290645304,0,0,1,0
65,20598,247181,75971,656,1,1356.12,Yes,0.3073496749345621,0,1,0,0
31,88819,1065828,0,806,5,2550.34,Yes,0.0,0,1,0,0
29,35196,422349,100611,657,3,15509.12,Yes,0.23821768253269215,0,0,1,0
34,28590,343077,103458,690,3,4143.48,Yes,0.30155912521095846,0,1,0,0
59,54463,653559,233256,811,2,3647.68,Yes,0.3569012132033986,0,0,1,0
48,60078,720938,279323,677,3,2391.68,Yes,0.38744385786295077,0,0,1,0
19,37842,454100,173474,732,2,1776.22,No,0.3820171768332966,0,1,0,0
21,130648,1567780,572618,681,3,2466.07,Yes,0.3652412966104938,0,0,1,0
20,22174,266085,0,821,2,4924.78,Yes,0.0,0,0,1,0
59,86760,1041117,410127,578,3,2579.52,No,0.39392978887099145,0,0,1,0
49,83574,1002886,221839,615,4,3237.77,Yes,0.22120061502503774,0,0,1,0
28,62081,744967,264699,576,4,3106.63,Yes,0.35531640998863034,0,1,0,0
51,62604,751250,0,723,2,6272.15,Yes,0.0,0,0,1,0
46,21728,260740,53904,598,1,6889.4,Yes,0.20673467822351768,0,0,1,0
51,25976,311711,48389,674,3,3186.58,No,0.15523674172550855,0,1,0,0
34,32655,391865,84323,695,3,934.75,No,0.21518380054355454,0,1,0,0
61,250000,3000000,1414360,701,4,2197.13,Yes,0.47145333333333334,0,0,1,0
22,93476,1121713,478019,815,5,1504.13,Yes,0.426150895995678,0,0,1,0
64,34346,412156,149638,657,2,11201.8,Yes,0.3630615592154427,0,1,0,0
55,64098,769173,154400,754,4,5300.04,Yes,0.20073507520414782,0,1,0,0
62,82676,992117,67093,738,4,3690.9,Yes,0.06762609651885816,0,1,0,0
23,76050,912597,199417,613,5,882.58,Yes,0.21851594953741904,0,0,1,0
61,48649,583783,172472,699,1,1583.86,No,0.29543854480174997,0,1,0,0
45,51332,615979,0,792,3,2176.01,Yes,0.0,0,0,1,0
67,40960,491526,0,671,3,5707.9,Yes,0.0,0,1,0,0
70,104356,1252278,0,693,4,3628.8,Yes,0.0,0,0,1,0
33,15515,186178,15993,754,1,2874.93,No,0.08590166399896873,0,1,0,0
56,12500,150000,0,624,1,3641.09,Yes,0.0,0,1,0,0
40,133734,1604807,608854,615,3,1012.64,No,0.3793939084263715,0,0,1,0
67,27481,329768,102956,582,3,8335.13,Yes,0.31220737002983917,0,1,0,0
67,28414,340968,0,760,3,2135.4,Yes,0.0,0,0,1,0
37,26267,315208,61663,819,3,4542.0,No,0.1956263800411157,0,0,1,0
19,149753,1797040,668545,575,3,4050.3,Yes,0.37202566442594487,0,0,1,0
26,91285,1095416,0,755,3,5205.88,No,0.0,0,1,0,0
23,34194,410322,137586,576,2,1689.81,Yes,0.33531226695132116,0,0,0,1
57,41842,502100,62336,601,2,2097.08,Yes,0.12415056761601274,0,1,0,0
